idx,sentence1,sentence2,label
3643,"variants of the advanced light helicopter (alh) contain rocket launchers from belgium; rockets, guns and engines from france; brake systems from italy; fuel tanks and gearboxes from britain; self-protection equipment from a swedish company and have received crucial design development and engine control manufacturing from german companies.","the alh's arsenal includes-- rocket launchers from belgium rockets, guns and engines from france brake systems from italy fuel tanks and gearboxes from britain self-protection equipment from a swedish company.",3.5999999046325684
579,the man is planning to shoot a wedding,the woman is going to a wedding.,1.399999976158142
922,One witness told Anatolian he saw the plane on fire while it was still in the air.,One witness told the Anatolian news agency he saw the plane on fire in mid-air.,4.599999904632568
127,A man is playing a guitar.,A woman is playing the guitar.,2.75
4512,Musharraf arrested in Lal Masjid case,Musharraf arrested in Pakistan,3.0
1275,Egyptian president moves into Mubarak's old office,Egypt's President-Elect Morsi Starts to Form Government,2.3333332538604736
2852,U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America.,"U.S. stocks rose slightly on feather-light volume on Friday, as Wall Street regrouped after the biggest-ever power outage in North America.",3.5999999046325684
1325,"Rogers, Videotron extend reach with network-sharing deal","Rogers, Videotron reach network-sharing, spectrum deal",4.800000190734863
4715,Goa first step in Modis march to Delhi,"For first time in history, Technion to teach engineering in Russia",0.0
1246,Man who battled Fukushima disaster dies of cancer,Former plant chief who battled Fukushima disaster dies of cancer,3.4000000953674316
5310,Rio airport workers strike on eve of FIFA World Cup,Rio de Janeiro airport workers strike on eve of World Cup,5.0
2469,"A total of 17 cases have been confirmed in the southern city of Basra, the Organization said.",A total of 17 confirmed cases of cholera were reported yesterday by the World Health Organisation in the southern Iraqi city of Basra.,3.5999999046325684
5377,China yuan strengthens to 6.1184 against USD Tuesday,China yuan weakens to 6.1510 against USD,1.7999999523162842
3353,Texans saddled with skyrocketing homeowners premiums might finally be getting relief.,Relief is in sight for Texans saddled with skyrocketing homeowners insurance premiums.,5.0
5215,Vietnam detects signals from missing plane,China expands search area for missing plane,2.0
322,The man is sitting cross legged wearing a cloak and holding a stick.,Man sitting cross legged while wearing a brown cloth and holding a wooden stick.,3.799999952316284
414,A boy skateboards down the railing of some graffiti stairs,A skateboarder is jumping over an obstacle in front of a white house.,2.799999952316284
1921,"Two teenage girls, one is smiling.",A little girl on a kid swing.,0.800000011920929
4723,"Mumbai photojournalist gangrape case cracked, five accused arrested",Mumbai journalist gang-rape case: All five accused arrested,4.800000190734863
1197,London 2012 Olympics Opening Ceremony 'to feature a green and pleasant land',"London 2012 Olympics: Opening Ceremony to be a 'green and pleasant land', says Danny Boyle",4.199999809265137
2308,Do you notice the nonsensical things you are saying?,"And to be fair, do you notice the nonsensical things you are saying?",4.5714287757873535
1209,INTEL TODAY disclosed details of its next-generation XScale processor for mobile phones and handheld devices here in San Jose.,"Intel on Wednesday unveiled its next-generation processor for cell phones, PDAs, and other wireless devices.",3.5999999046325684
321,A car is pulling off the side of the road onto the street.,A silver car parked on the side of the road in front of the hills.,2.5999999046325684
3498,berlin will host top-level meetings in october to save key european arms control treaty conventional forces in europe (cfe).,russia suspended its participation in a key european arms control treaty that governs deployment of troops in europe.,1.7999999523162842
4741,Houston Texans head coach Gary Kubiak hospitalized after collapsing at game,Texans coach Gary Kubiak in stable condition after collapse,2.799999952316284
4952,Egypt ministry again urges end to pro-Morsi protests,Egypt: Child killed in Cairo clashes after pro-Morsi protest,2.799999952316284
3236,Colgate shares closed Monday at $56.30 on the New York Stock Exchange.,Colgate shares were down 30 cents at $56 in morning trade on the New York Stock Exchange.,2.4000000953674316
589,2 Cows are in a field.,Two sheep are in a field.,2.4000000953674316
1354,"The Note's Must-Reads for Monday, November 25, 2013","The Note's Must-Reads for Tuesday, October 8, 2013",2.5999999046325684
2525,"The euro soared to US$1.1914 in Asian trading, before slipping back slightly to US$1.1895 as trading opened in Europe.","The euro soared to $1.1914 in Asian trading, before slipping back to $1.1884 in late European trading, up from $1.1857 late Monday.",3.5999999046325684
1253,Military plane crashes in south France: authorities,"Military plane crashes in southeastern Turkey, 1 dead",1.0
505,A young person  deep in thought.,A young man deep in thought.,4.599999904632568
5213,Egypt votes on new constitution,Egyptians Voting on New Constitution,5.0
1302,A yellow school bus is parked in a rural area.,A yellow school bus parked in a field.,4.0
1946,A large gray dog is playing in the deep snow.,Four dogs playing in the snow.,2.5999999046325684
3995,Greece to vote on 2013 budget; protesters gather,Greece to vote on 2013 budget,3.5999999046325684
2072,Could be a lot of things.,Could be a simple mistake.,2.200000047683716
1390,Biden calls for trust in US-China relations,Biden calls for trust in building ‘new relationship’ with China,4.599999904632568
1076,The seagull is floating on the water.,A little bird floating in the water.,3.5999999046325684
629,I did this one time as well.,I have this habit as well.,2.0
2213,"morals do not exist, so technically nothing can be morally wrong.",I ask again if God does not exist can anything be morally wrong?,2.200000047683716
2236,If you answer yes to  and no to  you are probably straight.,If you answer no to  but yes to  then you are probably straight.,3.0999999046325684
667,From what I understand this is what you can do :,Can you do this?,2.0
3697,tskhinvali is the capital of georgia.,paris is the capital of france.,0.4000000059604645
207,A man is playing the drums.,A woman is slicing some leaves.,0.0
3318,Bryant previously said that hike had a greater impact on demand than officials expected.,Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected.,3.5
2140,If it wasn't bollocks it wouldn't be homeopathy.,That's simple logic If it wasn't bollocks it wouldn't be homeopathy.,4.800000190734863
987,A man is playing the guitar.,A person is slicing a meat into pieces.,0.0
5281,Obama to sign up for Obamacare,Obama visits tornado hit Oklahoma,0.4000000059604645
673,I was in a similar situation.,I had a similar situation.,5.0
3729,executive director of the arms control association in washington daryl kimball stated that-- the iaea report is 1 in a series of bad signs.,executive director of the arms control association in washington daryl kimball stated the israeli document could affect the debate over india.,3.5999999046325684
2069,"Warm , maybe record.","Warmer , almost certainly a record.",4.400000095367432
644,"You just have to base your answer on what you do know, which is what you want.","It depends on what you want to do next, and where you want to do it.",1.0
4650,Seven peacekeepers killed in Sudan's Darfur,Peacekeeper killed in Abyei clash,1.600000023841858
1151,Samsung overtakes Nokia in phones,Charges over dog attack on police,0.0
5536,Four more people arrested over Australia's largest illegal tobacco importation syndicate,Police target illegal tobacco syndicate,2.799999952316284
3269,"The report forecasts there will be 71,079 hot spots worldwide this year, up from just 14,752 in 2002 and 1,214 in 2001.","The report also claims that there will be up to 9.3 million visitors to hot spots this year, up again from the meagre 2.5 million in 2002.",1.75
1522,A group of people are wearing bunny ears.,A group of people ride in a race,0.800000011920929
536,a man working at the steel mill,A man working in a foundry.,3.4000000953674316
3920,Russian TV reports foiled attempt on Putin,"Russia, Ukraine foiled plot to kill Putin, report says",3.200000047683716
95,Two boys are driving.,Two bays are dancing.,0.6000000238418579
971,The girl is tiding up her bed.,A woman is making a bed.,2.5
1132,Former company chief financial officer Franklyn M. Bergonzi pleaded guilty to one count of conspiracy on June 5 and agreed to cooperate with prosecutors.,"Last week, former chief financial officer Franklyn Bergonzi pleaded guilty to one count of conspiracy and agreed to cooperate with the government's investigation.",4.199999809265137
3493,there is conflicting opinion as to the extent of damage suffered by the insurgency.,violence continues despite conflicting opinion on the extent of damage suffered by the rebel groups.,3.200000047683716
5483,"3 dead, 1 hurt in shooting at S Carolina oceanfront motel","4 dead, 30 injured in train collision near Moscow",0.20000000298023224
1989,The man is sitting with a little girl in the park.,The man is playing with the shaggy little dog.,0.6000000238418579
661,Here is a lexical decision task I wrote years ago using PHP and Javascript (github link).,"Just for reference, I ended up writing simple web-based lexical decision task software myself.",2.5999999046325684
4267,New Syria opposition chief wants no-strings aid,Syria opposition unites as Israel fires warning shots,1.0
843,We always put it crushed up in a bit of butter or on a sardine.,"We had a cat that required daily medication, and it was a struggle to give the cat a pill.",1.399999976158142
3966,South Africa starts investigating mine violence,South Africa hosts 'peace talks' in mine standoff,2.4000000953674316
2038,"If you asked , conservatives, the numbers will be skewed to the right.","If you asked , progressives, the numbers would be skewed to the left.",2.5999999046325684
2736,Tehran has made clear it will only sign the Additional Protocol introducing such inspections if a ban on the import of civilian Western nuclear technology is lifted.,Tehran has made it clear it will only sign the protocol if a ban on imports of peaceful Western nuclear technology is lifted.,3.799999952316284
4076,Ecuador President Correa says no decision made on Assange asylum,Ecuador yet to decide on Assange's asylum,3.799999952316284
695,A man is lifting weights.,A man is lifting a barbell.,4.199999809265137
180,A woman is exercising.,A man is dancing.,0.25
271,The man is shooting an automatic rifle.,A man is shooting a gun.,3.799999952316284
1678,Two people walking on the beach at sunset.,Two people walking along the shore at sunset.,5.0
5313,Hot-Air Balloon Catches Fire in Virginia,Hot Air Balloon 'Catches Fire And Crashes',2.799999952316284
5694,New US Sanctions Target Overseas Cyber Attackers,China disagrees with U.S. sanctions program on overseas cyber attackers,2.0
3331,A key figure in former state Treasurer Paul Silvester's bribery scheme was accused Wednesday of changing his story about Silvester's alleged corrupt dealings with a Boston investment firm.,A key player in former state Treasurer Paul Silvester's corruption scheme testified on Tuesday about kickbacks and bribes Silvester traded for state business.,2.0
937,"Here is the 2006 cover release, choice B in your question is the 2006 version.",Wikipedia's compilation of Time Travel Rules is a good resource to check about this subject.,0.20000000298023224
1685,A man and dog on a rocky seashore.,Man and dog standing on rocks next to water,4.800000190734863
5497,Wave of attacks kills at least 95 in Iraq,Suicide attack kills at least 12 in northern Iraq,1.7999999523162842
1210,The 6th U.S. Circuit Court of Appeals on Wednesday ruled that an Ohio law banning a controversial late-term abortion method passes constitutional muster and the state can enforce it.,"An Ohio law that bans a controversial late-term abortion procedure is constitutionally acceptable and the state can enforce it, a federal appeals court ruled yesterday.",4.199999809265137
451,A dog and a red ball in the air.,A dog digs a hole in a yard.,1.0
24,A man is playing soccer.,A man is playing flute.,1.0
1741,Two girls are in pajama pants and appear to be dancing.,Two girls with baseball caps are eating a snack outside.,0.6000000238418579
4284,US teen held in Chicago 'jihad' car bomb plot,Chicago teen arrested in Chicago car bomb plot,3.4000000953674316
4417,"Zimmerman stopped for speeding in Texas, released with warning","Zimmerman pulled over in Texas for speeding, given warning",5.0
559,A man is chopping a log with an axe.,A man is chopping a tree trunk with an axe.,4.0
625,You'll need to check the particular policies of each publisher to see what is allowed and what is not allowed.,If you need to publish the book and you have found one publisher that allows it.,3.0
1114,Teams of inspectors walked into a restricted area at one park without being stopped; others took pictures of sensitive areas without being challenged.,Teams of inspectors walked into a restricted area at one park without being stopped by employees; others took pictures of security-sensitive areas without anyone challenging them.,4.75
21,The woman is styling her hair.,The woman is slicing herbs.,0.20000000298023224
587,A man is laughing with a woman,A man and a woman laughing.,4.800000190734863
4174,UN report says both sides in Syria abuse rights,NATO leader plays down risk of Turkey-Syria clash,1.0
4672,"U.S. bans carry-on liquids, gels on flights to Russia",US bans carry-on liquids on direct flights to Russia,4.400000095367432
2406,you have no remains of a missile at the pentagon.,you have no remains of an A- at the pentagon.,2.4000000953674316
1267,"PM in Tehran, asks NAM to take clear stand on Syria","Manmohan in Tehran, asks NAM to take a stand on Syria",3.799999952316284
1494,A small cat laying on a wooden beam looking up at the camera.,The small dog is wearing a sweater and looking up at the camera.,0.800000011920929
5645,The covert war in Pakistan,New major earthquake rocks southwest Pakistan,0.0
1466,A bald man touches the nose of a black horse on the other side of a fence.,A bald man with a beard pets the nose of a black and white horse at the fence.,3.4000000953674316
77,A monkey pushes another monkey.,The monkey pushed the other monkey.,4.800000190734863
2363,"Umm, that pretty clearly states, ""the statute is presumed constitutional.""","And until they decide that, ""the statute is presumed constitutional.""",2.5999999046325684
4367,Carney sets high bar to change at BoE,Carney sets high bar to changes at Bank of England,5.0
393,A group of penguins is walking.,A large amount of penguins are heading to the ocean.,2.799999952316284
2277,"Oh, and again asserts that marriage is a fundamental human right.",Particularly after stating that marriage is a fundamental human right.,4.0
867,A dog is pawing at a fly in the carpet before it.,The dog played with a bug on the carpet.,3.5999999046325684
523,A man is playing a flute.,A man is playing a guitar.,2.0
5351,New Zealand set to legalise gay marriage,New Zealand votes to legalise same-sex marriage,4.400000095367432
4019,Nine killed in gun attack in Pakistan,Five million citizens get unofficial salary in Ukraine,0.0
3497,mexican president felipe calderon has sent 2800 special agents and soldiers to sinaloa due to the high degree of organized crime and drug trafficking.,mexican president felipe calderon has sent 2800 special agents and soldiers to sinaloa to fight drug trafficking.,4.599999904632568
5629,Police surround protesters in Belfast ahead of G8,Peaceful anti-G8 protest held in Belfast,3.0
3741,"capital offenses in iran include murder, rape, armed robbery, apostasy, blasphemy, serious drug trafficking, repeated sodomy, adultery, prostitution, treason and espionage.","capital offenses in iran include murder, rape, armed robbery, serious drug trafficking and adultery.",3.0
536,A man is cutting an onion.,A man is cutting a plantain.,3.6670000553131104
4395,Russia condemns North Korean nuclear test,South Korea confirms that North Korea has conducted controversial third nuclear test,1.2000000476837158
1605,A girl in orange lights a candle.,A girl in an orange shirt lights candles.,4.0
52,A woman is water skiing.,A woman is slicing fish.,0.4000000059604645
2580,Ernst & Young has denied any wrongdoing and plans to fight the allegations.,"Ernst & Young has denied the SEC's claims, and called its recommendations ""irresponsible"".",3.0
2716,"The state's population was 6,080,485 in 2000, according to the U.S. census.","Between 1960 and 2000, however, the state's population grew by 30.4 percent to 6,080,485.",2.5999999046325684
226,A woman is mixing eggs in the bowl.,A man is doing push ups.,0.0
1117,"That compared with a year-earlier profit of $102 million, or 13 cents a share.","That was more than double the $102 million, or 13 cents a share, for the year-earlier quarter.",3.200000047683716
4348,Weak earnings drag stocks lower,Weak earnings drag stocks lower on Wall Street,3.799999952316284
2259,"@Lustig Andrei, Lustig, agreed.","@Lustig Andrei, Thank you, Lustig.",2.200000047683716
2585,"""Three Weeks in October"" goes on sale Monday, nearly a year after the Washington, D.C.-area sniper shootings started.","Moose's book goes on sale Monday, nearly a year after the sniper shootings started in the Washington area.",3.25
5626,"Syria's PM escapes assassination try, regime says",Syrian prime minister survives assassination attempt,4.0
1446,Obama signs law aimed at barring Iran UN envoy,Obama urges no new sanctions on Iran,1.0
3369,"Arthur Benson, attorney for the case's plaintiff schoolchildren, said he will appeal.",An attorney for plaintiff schoolchildren said he plans to appeal.,3.6670000553131104
472,Two dogs playing in snow.,Two dogs playing in grass.,2.4000000953674316
1181,A man sitting on the grass looking toward the sky.,The man is standing on the sidewalk in front of the horse.,0.0
1014,The retailer said it came to the decision after hearing the opinions of customers and associates.,"The decision came after ""listening to our customers and associates,"" Melissa Berryhill, a spokeswoman for Wal-Mart, said.",3.200000047683716
368,A dark brown horse standing in a field.,A brown horse in a green field.,3.799999952316284
498,Woman in black dress with red accessories is walking down the street.,Woman in a black dress walking on the street.,3.799999952316284
951,A man is coming out into the water.,A man rises from a swamp.,3.200000047683716
469,A child wearing blue and white shorts is jumping in the surf.,A girl wearing green twists something in her hands.,0.6000000238418579
5550,Food price hikes raise concerns in Iran,American Chris Horner wins Tour of Spain,0.0
5688,Prince William dons samurai gear on Japan tour,Prince William of Britain arrives in Beijing,2.0
3518,north korea has claimed nuclear ambitions and currently north korea is reported to have missiles aimed at japan.,north korea has boasted of nuclear ambitions and north korea is now reported to have missiles trained on,4.0
1682,A young boy jumping in the air at the beach.,A boy jumping in the air on the beach.,4.800000190734863
4779,US Capitol Hill on lockdown after shots fired,Watch live: US Capitol on lockdown after reports of shots fired,4.800000190734863
1089,An orange tabby cat sleeping on the sofa.,Man wearing a bib sitting on a green couch.,0.0
4643,Syria 'to declare chemical weapons and sign convention',"Russia, Syria Work on 'Concrete' Chemical Weapons Plan",2.5999999046325684
5042,U.N. condemns ethnic killings in South Sudan oil town,UN Condemns Ethnic Killings in South Sudan,4.599999904632568
690,It depends on what they are.,"It depends on what they are evaluating, and how.",2.0
1312,South Korean economic growth falls to 3-year low,S. Korean economic growth falls to near 3-year low,4.599999904632568
369,Two men talking in front of a plane.,Two men talking in front of a small plane.,4.400000095367432
4583,David Beckham to retire at end of season,David Beckham Retires From Football,4.199999809265137
3653,physicist danilov was convicted of selling classified information on space technology to china.,physicist valentin danilov was found guilty of selling classified information on space technology to china.,4.400000095367432
525,A boy is at school taking a test.,The boy is taking a test at school.,5.0
4726,Egypt's interim president appoints 2 advisors,Egypt's interim president swears in new Cabinet,2.799999952316284
4238,4 foreign soldiers killed in Afghan east,4 French Soldiers Reported Killed in Afghanistan,3.799999952316284
5047,Seven Filipinos slain in Yemen attack,Syrian soldiers killed in bomb attack,0.800000011920929
762,You don't need any visa.,You don't need sauce at all.,0.0
1387,"Websites battle nasty comments, anonymity",Websites fight nasty comments by taking away anonymity,3.799999952316284
807,A baby monkey scratches itself.,The monkey scratched his tummy.,3.25
429,The woman is pencilling on eye shadow.,The girl is using an eye pencil on her eyelid.,2.799999952316284
23,A man is cutting a potato.,A man is slicing some potato.,4.400000095367432
1991,A group of people in boats racing towards the shore.,A classroom of students watching a presentation.,0.0
5664,China on high alert for typhoon Kalmaegi,China issues yellow alert for typhoon Kalmaegi,4.0
4769,Four dead in Indonesia train accident,Five dead as Indonesia train collides with fuel truck,3.4000000953674316
629,A woman is dancing in a cage.,A woman is dancing.,3.25
2,One woman is measuring another woman's ankle.,A woman measures another woman's ankle.,5.0
2513,Nterprise Linux Services is expected to be available before then end of this year.,Beta versions of Nterprise Linux Services are expected to be available on certain HP ProLiant servers in July.,2.6670000553131104
918,Feel the fear... And do it anyway The book recommends to feel the fear.,13 Tips To Face Your Fear and Enjoy the Ride seems interesting.,2.200000047683716
2999,"""I felt that if I disagreed with Rosie too much I would lose my job,"" she said.","Cavender did say: ""I felt that if I disagreed with Rosie too much I would lose my job.""",3.25
610,the people are running a marathon,People are running a marathon,5.0
1341,Cardinals enter Vatican for historic vote,Cardinals enter Sistine Chapel to elect pope,3.4000000953674316
1730,A young boy is standing on a gray tiled area.,A young boy is practicing his karate in a gym.,1.0
548,A kid is playing guitar.,A man is playing a guitar.,2.200000047683716
965,For the most part you can apply at any US consulate.,Generally you're supposed to apply at the US consulate at your place of residence.,3.5999999046325684
2912,October heating oil futures settled .85 cent lower at 69.89 cents a gallon.,October heating oil ended down 0.41 cent to 70.74 cents a gallon.,2.5
5591,British stuntman fell to his death in wing suit mishap,British stuntman dies in wingsuit mishap in Alps,4.0
3104,"The Dow Jones industrial average .DJI edged up 13.33 points, or 0.15 percent, to 9,196.55.","The Dow Jones industrial average <.DJI> was off 7.75 points, or 0.08 percent, at 9,175.47.",2.5
3958,Sheryl Crow says has benign brain tumor,Sheryl Crow Has a Benign Brain Tumor,4.599999904632568
3407,"TVT Records sought $360 million in punitive damages and $30 million in compensatory damages, officials said.",The damages included $24 million in compensatory damages and $52 million in punitive damages for IDJ.,1.25
5650,Singapore shares open 0.28% lower on Thursday,Singapore shares open 0.19% higher on Thursday,2.0
4844,Afghan legislators approve new election law,Afghan president approves new electon law,2.5999999046325684
5077,"Teenage girl killed in east London Shereka Marsh was shot in the neck, police say",Hackney shooting: Teenager Shereka Marsh 'bled to death after being shot in neck',4.599999904632568
63,A man is riding a motorcycle.,A man is riding a horse.,1.399999976158142
3980,U.N. observer patrol arrives at Syria massacre site,UN observers reach Syria massacre village,4.400000095367432
1788,A little white curly haired dog runs across the pavement with a stick in its mouth.,A white curly haired dog runs with a stick in it's mouth.,4.599999904632568
5131,"Today in History, Dec. 2","Today in History, April 23",1.7999999523162842
4595,Obama holds talks over Syria action,Cameron loses parliamentary vote on Syria military action,1.399999976158142
507,A girl is playing a guitar.,A man is playing a guitar.,2.799999952316284
1408,A man riding a white horse.,A woman leading a white horse.,1.7999999523162842
2108,Originally Posted by SolInvictus The messahe of all the scriptures is oneness.,Originally Posted by SolInvictus Ah.,2.4000000953674316
3520,the united states government has accused the iranian government of trying to develop nuclear weapons under the cover of a civilian nuclear program.,the us and allies have accused iran of attempting to develop nuclear weapons under the guise of a civilian nuclear program.,4.599999904632568
920,I would say the best thing for me is to have a proper and consistent sleep schedule.,"There's also FreakyAlarm for iOS, which makes you solve simple logic/math problems before the alarm will turn off.",0.800000011920929
5100,Kerry call on Congress to end shutdown,Brazil's Congress approves internet legislation,0.4000000059604645
4533,U.S. recognizes Syrian opposition,Russia invites Syrian opposition for talks,2.0
129,The lady cut the tail and body of a shrimp.,A woman is cleaning a shrimp.,4.5
622,The man erased what the other man had on the board.,The man erased the work on the board.,3.0
3311,"""Enron company executives engaged in widespread and pervasive fraud,"" prosecutor Samuel Buell told the Associated Press.","""Enron company executives engaged in widespread and pervasive fraud to manipulate the company's earnings results,"" Buell said.",3.75
1419,Boy laying on couch with dog.,The boy is lying on a couch with a puppy.,4.400000095367432
1411,Michelle Obama To Star In Parks And Recreation,Michelle Obama to appear on 'Parks and Recreation',4.599999904632568
1340,Nelson Mandela taken to hospital,Nelson Mandela released from hospital,1.600000023841858
4008,Egyptians to vote for new president,Somali MPs to elect new president,0.800000011920929
2760,The blasts killed two people and injured more than 150 others.,The Atlanta Olympic Games attack killed one woman and injured more than 100 other people.,1.7999999523162842
1119,"""What they have done is a thinly veiled attempt to do an end run around the Constitution,"" she said.","The church's lawyer, Shirley Phelps-Roper, was clear: ""What they have done is a thinly veiled attempt to do an end run around the constitution,"" she said.",2.5999999046325684
1067,"I think we made the right case and did the right thing.""","Mr Blair went on: ""I think we did the right thing in relation to Iraq.",2.7690000534057617
5463,China's anger at N. Korea overcomes worry over US,China's anger at North Korea overcomes worry over U.S. stealth flights,3.200000047683716
3657,do quy doan is a spokesman for the vietnamese ministry of culture and information.,grenell is spokesman for the u.s. mission to the united nations.,0.800000011920929
5436,D.C. Votes to Decriminalize Marijuana,DC votes to decriminalize pot,5.0
539,A man eats popcorn while watching cartoons late one night.,A man and a girl are watching cartoons at home,2.799999952316284
723,"Rotate through square, lunges and calf raises doing each until you feel a little burn.","Air squats, forward and side lunges, sprawl, wall chair, and lots and lots of jump rope.",1.600000023841858
5437,Many dead as asylum boat sinks off Australia,Mandela spends third day in hospital,0.0
1595,A bloody man and woman pose for a picture.,A man in woman dressed warmly pose for a picture.,2.0
363,Black and white cow standing in grassy field.,A black and white photo of a man standing next to a bus.,0.800000011920929
1211,"The Nasdaq composite index advanced 20.59, or 1.3 percent, to 1,616.50, after gaining 5.7 percent last week.","The technology-laced Nasdaq Composite Index <.IXIC> climbed 19.11 points, or 1.2 percent, to 1,615.02.",2.0
1249,"Authorities identified the tipster as Richard Powell, who is imprisoned for killing his landlady in 1982.",Powell is serving time in a different case -- killing his landlady in 1982.,3.200000047683716
1023,The elderly and those with weakened immune systems are also urged to protect against mosquito bites.,"But for the elderly and those with weakened immune systems, it can be fatal.",2.5999999046325684
499,A man is cutting a potato.,A woman is cutting a tomato.,1.25
3265,"The meeting was scheduled to end Wednesday night, with attendees approving resolutions that express the denomination's view on issues but that are not binding on churches.","On Wednesday, attendees will vote on resolutions that express the Southern Baptist view on issues, but are not binding on individual churches.",3.2730000019073486
2200,She was a great lady.,She was a nice lady.,4.0
5322,French raid wine cellar for austerity auction,US praises Ukraine deal; calls for concrete action,0.20000000298023224
4739,Imran to contest from four NA seats,Imran Khan to contest elections from four NA seats,4.75
4342,74 dead in Egypt soccer violence,At least 73 die in Egyptian soccer pitch invasion,3.200000047683716
250,A cat standing on tree branches.,A black and white cat is high up on tree branches.,3.5999999046325684
987,You have to define the problem before attempting a solution.,"Whenever I start reading the same lines over and over again, I start skimming.",0.0
3115,"The Portuguese weather service said Europe's heatwave was caused by a mass of hot, dry air moving from the southeast.","The heatwave was due to a mass of hot, dry air from the southeast, said Mario Almeida of Portugal's weather service.",4.056000232696533
1168,A buddha statue sits on a table with a wooden table runner.,A bird standing on top of a wooden fencepost.,0.4000000059604645
4763,Strong new quake hits shattered Pak region,Powerful new earthquake hits shattered Pakistan region,4.800000190734863
1454,Foreign companies eye new 'opening-up',More carriers likely in China,0.6000000238418579
901,Eclipse Below are list of eclipse shortcuts which I use almost everyday.,"To train yourself to use keyboard shortcuts, unplug your mouse for a few days.",0.6000000238418579
1683,Five men in tuxedos are walking down steps.,Five men in tuxedos walk down a set of steps,5.0
4422,"Police kill gunman, find 3 more dead in Colo. home",4 dead after police standoff with gunman barricaded in US home,2.0
924,I disagree that the moniker “most extensive” should be applied to Dorothy Jones Heydt’s language.,"The most extensive Vulcan language was made by fans in the 60's, especially by linguist Dorothy Jones Heydt.",1.6699999570846558
3541,additional individuals and entities are subject to an assets freeze.,the resolution includes a broadened list of individuals and entities subject to an assets freeze.,3.799999952316284
2874,Enron spokesman Eric Thode declined to comment on the mediation order.,"""We think it's great news,"" said Enron spokesman Eric Thode.",1.7330000400543213
1141,A young woman dressed in black.,Two young kids dressed up sitting down on chairs.,0.20000000298023224
8,A man is playing on a guitar and singing.,A woman is playing an acoustic guitar and singing.,2.200000047683716
584,The lady looks sad because no one is buying her wares.,The lady is selling things.,2.0
2889,"Enron's 401(k) plan covered about 20,000 workers, retirees and beneficiaries.",Enron's stock comprised as much as 61% of the workers' 401(k) portfolios.,2.5
4478,Palestinians 'hit' by Israeli fire in Gaza,Two Palestinians Killed in an Israeli Air Strike on Gaza,2.799999952316284
4304,Two die in Syria violence after UN monitors land,Two year doping ban for Contador,0.0
1283,Southwest jet hit nose first,Southwest Jet's Nose Gear Landed First,3.5999999046325684
646,All we know is this : Distant objects are receding from us at a rate proportional to their distance from us.,The expansion of space means that objects in cosmological distances are receding away from each other.,3.4000000953674316
4934,Swiss tourist gang-raped in India,Swiss tourist gang-raped in India,5.0
5622,Search leader urges caution in findings related to missing Malaysian jetliner,Searchers hoping pings come from lost Malaysian airliner,1.0
2393,"Capital gains, top rate:  percent.","- Income, top rate:  percent.",2.799999952316284
178,The man is playing the guitar.,The man is peeling a potato.,0.5830000042915344
1491,Oil falls in Asian trade,Oil prices down in Asian trade,5.0
4669,Explosions Near the Iranian Embassy in Beirut,Two blasts near Iranian embassy in Beirut,4.199999809265137
2996,The audiotape aired last week by the Arab Al-Jazeera television network appears to be an effort to incite attacks.,An audiotape aired last week by the Arab al-Jazeera television network may be the strongest evidence yet that Saddam survived the war.,1.7999999523162842
1227,Nelson Mandela in Hospital for Tests,South Africa: Mandela in hospital for tests,4.599999904632568
812,It varies by the situation.,This varies by institution.,4.0
4337,Barack Obama admits US has 'more nuclear weapons than we need',French gunman wants to 'die with weapons in hands',0.4000000059604645
5737,Thomas Cook accused of putting costs before customers,University of Florida frat accused of spitting on wounded war veterans,0.0
4124,Torres moving on after Olympic bid fails,"Torres finishes 4th, misses out on sixth Olympics",3.0
1264,"Annan urges end to Syria violence, minister defects",Annan urges end to Syrian violence,3.799999952316284
1087,"The broad Standard & Poor's 500 Index <.SPX> was up 8.79 points, or 0.96 percent, at 929.06.","The technology-laced Nasdaq Composite Index <.IXIC> jumped 26 points, or 1.78 percent, to 1,516.",1.0
4988,Egypt forces set to block access to Morsi protest camps,Egyptian forces move to clear pro-Morsi protest camps,2.4000000953674316
955,I can think of three key factors that are quite logical conjectures.,There have been quite a few studies in football/soccer discussing home field advantage.,0.20000000298023224
1402,A man and women sitting on a sofa holding a small baby.,a woman sitting on a sofa holding a baby.,3.200000047683716
186,A woman is cutting potato.,A woman is riding a horse.,0.75
5006,Sienna Miller testifies at UK phone hacking trial,Sienna Miller attacks press for ‚Äėtitillating‚Äô reports at hacking trial,3.0
906,Here's a technique  I've developed without being aware of it: Multiple Browsers.,I agree with others that tracking your time is fundamental to the solution.,0.0
424,Two dogs play in the grass.,Two tan dogs play in the snow.,2.5999999046325684
915,"Wal-Mart, Kohl's Corp., Family Dollar Stores Inc., and Big Lots Inc. were among the merchants posting May sales that fell below Wall Street's modest expectations.","Wal- Mart, Kohl's Corp., Family Dollar Stores Inc., and Big Lots Inc. posted May sales that fell below Wall Street's modest expectations.",4.75
4762,RI condemns use of chemical weapons in Syria,Questions arise over chemical weapons claims in Syria,2.5999999046325684
4979,Palestinian prisoners arrive at Muqata in Ramallah,Pakistani prisoner assaulted in Jammu jail,1.0
